words@spm1955m	@spm1955m	377.505	377.792	да
words@spm1955m	@spm1955m	377.792	378.079	я
words@spm1955m	@spm1955m	378.079	378.366	говорю
words@spm1955m	@spm1955m	378.366	378.653	нет
words@spm1955m	@spm1955m	378.653	378.94	/
words@spm1955m	@spm1955m	378.94	379.227	хороша
words@spm1955m	@spm1955m	379.227	379.514	ложка
words@spm1955m	@spm1955m	379.514	379.801	к
words@spm1955m	@spm1955m	379.801	380.088	обеду
words@spm1955m	@spm1955m	380.088	380.375	вот
words@spm1955m	@spm1955m	380.375	380.662	я
words@spm1955m	@spm1955m	380.662	380.949	это
words@spm1955m	@spm1955m	380.949	381.236	к
words@spm1955m	@spm1955m	381.236	381.523	тому
words@spm1955m	@spm1955m	381.523	381.81	что
words@spm1955m	@spm1955m	381.81	382.097	очень
words@spm1955m	@spm1955m	382.097	382.384	интересно
words@spm1955m	@spm1955m	382.384	382.671	/
words@spm1955m	@spm1955m	382.671	382.958	как
words@spm1955m	@spm1955m	382.958	383.245	судьба
words@spm1955m	@spm1955m	383.245	383.532	играет
words@spm1955m	@spm1955m	383.532	383.819	вот
words@spm1955m	@spm1955m	383.819	384.106	/
words@spm1955m	@spm1955m	384.106	384.393	казалось
words@spm1955m	@spm1955m	384.393	384.68	бы
words@spm1955m	@spm1955m	384.68	384.967	/
words@spm1955m	@spm1955m	384.967	385.338	/
words@spm1955m	@spm1955m	386.225	386.506	вот
words@spm1955m	@spm1955m	386.506	386.787	оптимальный
words@spm1955m	@spm1955m	386.787	387.068	путь
words@spm1955m	@spm1955m	387.068	387.349	стать
words@spm1955m	@spm1955m	387.349	387.63	/
words@spm1955m	@spm1955m	387.63	387.911	вот
words@spm1955m	@spm1955m	387.911	388.192	если
words@spm1955m	@spm1955m	388.192	388.473	мне
words@spm1955m	@spm1955m	388.473	388.754	сказали
words@spm1955m	@spm1955m	388.754	389.035	в
words@spm1955m	@spm1955m	389.035	389.316	школе
words@spm1955m	@spm1955m	389.316	389.597	/
words@spm1955m	@spm1955m	389.597	389.878	что
words@spm1955m	@spm1955m	389.878	390.159	вот
words@spm1955m	@spm1955m	390.159	390.44	я
words@spm1955m	@spm1955m	390.44	390.721	стану
words@spm1955m	@spm1955m	390.721	391.002	доктором
words@spm1955m	@spm1955m	391.002	391.283	Физтеха
words@spm1955m	@spm1955m	391.283	391.564	это
words@spm1955m	@spm1955m	391.564	391.845	вообще
words@spm1955m	@spm1955m	392.745	393.034	и
words@spm1955m	@spm1955m	393.034	393.323	казалось
words@spm1955m	@spm1955m	393.323	393.612	оптимальный
words@spm1955m	@spm1955m	393.612	393.901	путь
words@spm1955m	@spm1955m	393.901	394.19	это
words@spm1955m	@spm1955m	394.19	394.479	поступить
words@spm1955m	@spm1955m	394.479	394.768	в
words@spm1955m	@spm1955m	394.768	395.057	институт
words@spm1955m	@spm1955m	395.057	395.346	там
words@spm1955m	@spm1955m	395.346	395.635	учиться
words@spm1955m	@spm1955m	395.635	395.924	грызть
words@spm1955m	@spm1955m	395.924	396.213	/
words@spm1955m	@spm1955m	396.213	396.502	ну
words@spm1955m	@spm1955m	396.502	396.791	/
words@spm1955m	@spm1955m	396.791	397.08	там
words@spm1955m	@spm1955m	397.08	397.369	гранит
words@spm1955m	@spm1955m	397.369	397.658	науки
words@spm1955m	@spm1955m	397.658	397.947	кончить
words@spm1955m	@spm1955m	397.947	398.236	аспирантуру
words@spm1955m	@spm1955m	398.236	398.525	там
words@spm1955m	@spm1955m	398.525	398.814	и
words@spm1955m	@spm1955m	398.814	399.103	прочее
words@spm1955m	@spm1955m	399.103	399.392	/
words@spm1955m	@spm1955m	399.392	399.681	ан
words@spm1955m	@spm1955m	399.681	399.97	нет
words@spm1955m	@spm1955m	399.97	400.259	оказывается
words@spm1955m	@spm1955m	400.259	400.548	/
words@spm1955m	@spm1955m	400.548	400.837	оптимальный
words@spm1955m	@spm1955m	400.837	401.126	путь
words@spm1955m	@spm1955m	401.126	401.415	был
words@spm1955m	@spm1955m	401.415	401.704	создать
words@spm1955m	@spm1955m	401.704	401.993	МММ
words@spm1955m	@spm1955m	401.993	402.282	/
words@spm1955m	@spm1955m	402.282	402.571	/
words@spm1955m	@spm1955m	402.571	402.86	стать
words@spm1955m	@spm1955m	402.86	403.149	депутатом
words@spm1955m	@spm1955m	403.149	403.438	и
words@spm1955m	@spm1955m	403.438	403.727	тогда
words@spm1955m	@spm1955m	403.727	404.016	тебе
words@spm1955m	@spm1955m	404.016	404.305	все
words@spm1955m	@spm1955m	404.305	404.594	на
words@spm1955m	@spm1955m	404.594	404.883	блюдечке
words@spm1955m	@spm1955m	404.883	405.172	с
words@spm1955m	@spm1955m	405.172	405.461	голубой
words@spm1955m	@spm1955m	405.461	405.75	каемочкой
words@spm1955m	@spm1955m	405.75	406.039	/
words@spm1955m	@spm1955m	406.039	406.328	но
words@spm1955m	@spm1955m	406.328	406.617	к
words@spm1955m	@spm1955m	406.617	406.906	сожалению
words@spm1955m	@spm1955m	406.906	407.195	невовремя
words@spm1955m	@spm1955m	407.195	407.484	/
words@spm1955m	@spm1955m	407.484	407.788	/
words@spm1955m	@spm1955m	415.999	416.149	да
words@spm1955m	@spm1955m	416.149	416.299	/
words@spm1955m	@spm1955m	416.299	416.449	/
words@spm1955m	@spm1955m	417.386	417.648	да
words@spm1955m	@spm1955m	417.648	417.91	/
words@spm1955m	@spm1955m	417.91	418.172	человек
words@spm1955m	@spm1955m	418.172	418.434	/
words@spm1955m	@spm1955m	418.434	418.696	/
words@spm1955m	@spm1955m	418.696	418.958	ну
words@spm1955m	@spm1955m	418.958	419.22	потому
words@spm1955m	@spm1955m	419.22	419.482	что
words@spm1955m	@spm1955m	419.482	419.744	болото
words@spm1955m	@spm1955m	419.744	420.006	я
words@spm1955m	@spm1955m	420.006	420.268	там
words@spm1955m	@spm1955m	420.268	420.53	/
words@spm1955m	@spm1955m	420.53	420.792	уже
words@spm1955m	@spm1955m	420.792	421.054	по-моему
words@spm1955m	@spm1955m	421.054	421.316	где-то
words@spm1955m	@spm1955m	421.316	421.578	тоже
words@spm1955m	@spm1955m	421.578	421.84	это
words@spm1955m	@spm1955m	421.84	422.102	говорил
words@spm1955m	@spm1955m	422.102	422.364	что
words@spm1955m	@spm1955m	422.364	422.626	/
words@spm1955m	@spm1955m	422.626	422.888	болото
words@spm1955m	@spm1955m	422.888	423.15	это
words@spm1955m	@spm1955m	423.15	423.412	/
words@spm1955m	@spm1955m	423.412	423.674	/
words@spm1955m	@spm1955m	423.674	423.936	не
words@spm1955m	@spm1955m	423.936	424.198	жидкость
words@spm1955m	@spm1955m	424.198	424.46	а
words@spm1955m	@spm1955m	424.46	424.722	взвесь
words@spm1955m	@spm1955m	424.722	424.984	мельчайших
words@spm1955m	@spm1955m	424.984	425.246	частиц
words@spm1955m	@spm1955m	425.246	425.508	/
words@spm1955m	@spm1955m	425.508	425.77	поэтому
words@spm1955m	@spm1955m	425.77	426.032	там
words@spm1955m	@spm1955m	426.032	426.294	давление
words@spm1955m	@spm1955m	426.294	426.556	передается
words@spm1955m	@spm1955m	426.556	426.818	не
words@spm1955m	@spm1955m	426.818	427.08	равномерно
words@spm1955m	@spm1955m	427.08	427.342	как
words@spm1955m	@spm1955m	427.342	427.604	в
words@spm1955m	@spm1955m	427.604	427.866	жидкости
words@spm1955m	@spm1955m	427.866	428.128	/
words@spm1955m	@spm1955m	428.128	428.394	/
words@dig1967m	@dig1967m	55.562	55.778	Сергей
words@dig1967m	@dig1967m	55.778	55.994	Пантелеевич
words@dig1967m	@dig1967m	55.994	56.21	добрый
words@dig1967m	@dig1967m	56.21	56.426	день
words@dig1967m	@dig1967m	56.426	56.642	/
words@dig1967m	@dig1967m	56.642	56.858	/
words@dig1967m	@dig1967m	57.816	58.149	я
words@dig1967m	@dig1967m	58.149	58.482	очень
words@dig1967m	@dig1967m	58.482	58.815	рад
words@dig1967m	@dig1967m	58.815	59.148	сегодня
words@dig1967m	@dig1967m	59.148	59.481	быть
words@dig1967m	@dig1967m	59.481	59.814	у
words@dig1967m	@dig1967m	59.814	60.147	вас
words@dig1967m	@dig1967m	60.147	60.48	в
words@dig1967m	@dig1967m	60.48	60.813	гостях
words@dig1967m	@dig1967m	60.813	61.146	/
words@dig1967m	@dig1967m	61.146	61.479	по
words@dig1967m	@dig1967m	61.479	61.812	одной
words@dig1967m	@dig1967m	61.812	62.145	простой
words@dig1967m	@dig1967m	62.145	62.478	причине
words@dig1967m	@dig1967m	62.478	62.811	я
words@dig1967m	@dig1967m	62.811	63.144	не
words@dig1967m	@dig1967m	63.144	63.477	скрываю
words@dig1967m	@dig1967m	63.477	63.81	этого
words@dig1967m	@dig1967m	63.81	64.143	вы
words@dig1967m	@dig1967m	64.143	64.476	мне
words@dig1967m	@dig1967m	64.476	64.809	очень
words@dig1967m	@dig1967m	64.809	65.142	интересны
words@dig1967m	@dig1967m	65.142	65.475	/
words@dig1967m	@dig1967m	65.475	65.808	и
words@dig1967m	@dig1967m	65.808	66.141	время
words@dig1967m	@dig1967m	66.141	66.474	интересное
words@dig1967m	@dig1967m	66.474	66.807	и
words@dig1967m	@dig1967m	66.807	67.14	/
words@dig1967m	@dig1967m	67.14	67.473	ваша
words@dig1967m	@dig1967m	67.473	67.806	судьба
words@dig1967m	@dig1967m	67.806	68.139	/
words@dig1967m	@dig1967m	68.139	68.472	и
words@dig1967m	@dig1967m	68.472	68.805	я
words@dig1967m	@dig1967m	68.805	69.138	думаю
words@dig1967m	@dig1967m	69.138	69.471	что
words@dig1967m	@dig1967m	69.471	69.804	сегодня
words@dig1967m	@dig1967m	69.804	70.137	у
words@dig1967m	@dig1967m	70.137	70.47	нас
words@dig1967m	@dig1967m	70.47	70.803	получится
words@dig1967m	@dig1967m	70.803	71.136	беседа
words@dig1967m	@dig1967m	71.136	71.469	которая
words@dig1967m	@dig1967m	71.469	71.802	заинтересует
words@dig1967m	@dig1967m	71.802	72.135	миллионы
words@dig1967m	@dig1967m	72.135	72.468	телезрителей
words@dig1967m	@dig1967m	72.468	72.801	/
words@dig1967m	@dig1967m	72.801	73.154	/
words@dig1967m	@dig1967m	75.034	75.34	я
words@dig1967m	@dig1967m	75.34	75.646	знаю
words@dig1967m	@dig1967m	75.646	75.952	что
words@dig1967m	@dig1967m	75.952	76.258	вы
words@dig1967m	@dig1967m	76.258	76.564	родились
words@dig1967m	@dig1967m	76.564	76.87	с
words@dig1967m	@dig1967m	76.87	77.176	врожденным
words@dig1967m	@dig1967m	77.176	77.482	пороком
words@dig1967m	@dig1967m	77.482	77.788	сердца
words@dig1967m	@dig1967m	77.788	78.094	/
words@dig1967m	@dig1967m	78.094	78.4	/
words@dig1967m	@dig1967m	78.4	78.706	и
words@dig1967m	@dig1967m	78.706	79.012	врачи
words@dig1967m	@dig1967m	79.012	79.318	не
words@dig1967m	@dig1967m	79.318	79.624	давали
words@dig1967m	@dig1967m	79.624	79.93	вам
words@dig1967m	@dig1967m	79.93	80.236	больше
words@dig1967m	@dig1967m	80.236	80.542	восемнадцати
words@dig1967m	@dig1967m	80.542	80.848	лет
words@dig1967m	@dig1967m	80.848	81.154	жизни
words@dig1967m	@dig1967m	81.154	81.46	они
words@dig1967m	@dig1967m	81.46	81.766	сказали
words@dig1967m	@dig1967m	81.766	82.072	что
words@dig1967m	@dig1967m	82.072	82.378	до
words@dig1967m	@dig1967m	82.378	82.684	восемнадцати
words@dig1967m	@dig1967m	82.684	82.99	лет
words@dig1967m	@dig1967m	82.99	83.296	вы
words@dig1967m	@dig1967m	83.296	83.602	обязательно
words@dig1967m	@dig1967m	83.602	83.908	умрете
words@dig1967m	@dig1967m	83.908	84.214	/
words@dig1967m	@dig1967m	84.214	84.539	/
words@dig1967m	@dig1967m	84.539	84.76	это
words@dig1967m	@dig1967m	84.76	84.981	правда
words@dig1967m	@dig1967m	84.981	85.202	?
words@dig1967m	@dig1967m	85.202	85.423	/
words@dig1967m	@dig1967m	85.423	85.646	/
words@dig1967m	@dig1967m	97.253	97.562	вы
words@dig1967m	@dig1967m	97.562	97.871	тем
words@dig1967m	@dig1967m	97.871	98.18	не
words@dig1967m	@dig1967m	98.18	98.489	менее
words@dig1967m	@dig1967m	98.489	98.798	умудрились
words@dig1967m	@dig1967m	98.798	99.107	быть
words@dig1967m	@dig1967m	99.107	99.416	чемпионом
words@dig1967m	@dig1967m	99.416	99.725	москвы
words@dig1967m	@dig1967m	99.725	100.034	по
words@dig1967m	@dig1967m	100.034	100.343	самбо
words@dig1967m	@dig1967m	100.343	100.661	#усмехается#
words@dig1967m	@dig1967m	118.084	118.44	у
words@dig1967m	@dig1967m	118.44	118.796	вас
words@dig1967m	@dig1967m	118.796	119.152	было
words@dig1967m	@dig1967m	119.152	119.508	двенадцать
words@dig1967m	@dig1967m	119.508	119.864	сотрясений
words@dig1967m	@dig1967m	119.864	120.22	мозга
words@dig1967m	@dig1967m	120.22	120.576	#усмехается#
words@dig1967m	@dig1967m	120.576	120.932	где
words@dig1967m	@dig1967m	120.932	121.288	можно
words@dig1967m	@dig1967m	121.288	121.644	столько
words@dig1967m	@dig1967m	121.644	122.0	заработать
words@dig1967m	@dig1967m	122.0	122.356	скажите
words@dig1967m	@dig1967m	122.356	122.718	мне
words@dig1967m	@dig1967m	137.577	137.83	наложило
words@dig1967m	@dig1967m	137.83	138.083	какие-то
words@dig1967m	@dig1967m	138.083	138.336	/
words@dig1967m	@dig1967m	138.336	138.589	какой-то
words@dig1967m	@dig1967m	138.589	138.842	отпечаток
words@dig1967m	@dig1967m	138.842	139.095	вообще
words@dig1967m	@dig1967m	139.095	139.348	#смеется#
words@dig1967m	@dig1967m	139.348	139.601	?
words@dig1967m	@dig1967m	139.601	139.854	/
words@dig1967m	@dig1967m	139.854	140.112	/
words@dig1967m	@dig1967m	142.048	142.379	ну
words@dig1967m	@dig1967m	142.379	142.71	мне
words@dig1967m	@dig1967m	142.71	143.041	говорили
words@dig1967m	@dig1967m	143.041	143.372	что
words@dig1967m	@dig1967m	143.372	143.703	вы
words@dig1967m	@dig1967m	143.703	144.034	обладаете
words@dig1967m	@dig1967m	144.034	144.365	просто
words@dig1967m	@dig1967m	144.365	144.696	феноменальной
words@dig1967m	@dig1967m	144.696	145.028	памятью
words@dig1967m	@dig1967m	162.28	162.479	вы
words@dig1967m	@dig1967m	162.479	162.678	на
words@dig1967m	@dig1967m	162.678	162.877	слух
words@dig1967m	@dig1967m	162.877	163.076	/
words@dig1967m	@dig1967m	163.076	163.275	вы
words@dig1967m	@dig1967m	163.275	163.474	на
words@dig1967m	@dig1967m	163.474	163.673	слух
words@dig1967m	@dig1967m	163.673	163.872	могли
words@dig1967m	@dig1967m	163.872	164.071	повторить
words@dig1967m	@dig1967m	164.071	164.27	/
words@dig1967m	@dig1967m	164.27	164.469	или
words@dig1967m	@dig1967m	164.469	164.668	вы
words@dig1967m	@dig1967m	164.668	164.867	читали
words@dig1967m	@dig1967m	164.867	165.066	?
words@dig1967m	@dig1967m	165.066	165.265	/
words@dig1967m	@dig1967m	165.265	165.464	/
words@dig1967m	@dig1967m	174.4	174.78	э
words@dig1967m	@dig1967m	174.78	175.16	также
words@dig1967m	@dig1967m	175.16	175.54	я
words@dig1967m	@dig1967m	175.54	175.92	знаю
words@dig1967m	@dig1967m	175.92	176.3	что
words@dig1967m	@dig1967m	176.3	176.68	/
words@dig1967m	@dig1967m	176.68	177.06	э
words@dig1967m	@dig1967m	177.06	177.44	/
words@dig1967m	@dig1967m	177.44	177.82	вы
words@dig1967m	@dig1967m	177.82	178.2	математик
words@dig1967m	@dig1967m	178.2	178.58	и
words@dig1967m	@dig1967m	178.58	178.96	имели
words@dig1967m	@dig1967m	178.96	179.34	незаурядные
words@dig1967m	@dig1967m	179.34	179.72	и
words@dig1967m	@dig1967m	179.72	180.1	имеете
words@dig1967m	@dig1967m	180.1	180.48	наверняка
words@dig1967m	@dig1967m	180.48	180.86	незаурядные
words@dig1967m	@dig1967m	180.86	181.24	способности
words@dig1967m	@dig1967m	181.24	181.62	в
words@dig1967m	@dig1967m	181.62	182.0	области
words@dig1967m	@dig1967m	182.0	182.38	физики
words@dig1967m	@dig1967m	182.38	182.76	и
words@dig1967m	@dig1967m	182.76	183.14	математики
words@dig1967m	@dig1967m	183.14	183.52	/
words@dig1967m	@dig1967m	183.52	183.901	/
words@dig1967m	@dig1967m	184.72	184.911	в
words@dig1967m	@dig1967m	184.911	185.102	чем
words@dig1967m	@dig1967m	185.102	185.293	это
words@dig1967m	@dig1967m	185.293	185.484	проявлялось
words@dig1967m	@dig1967m	185.484	185.678	?
words@dig1967m	@dig1967m	226.464	226.777	знаменитый
words@dig1967m	@dig1967m	226.777	227.09	физтех
words@dig1967m	@dig1967m	227.09	227.403	/
words@dig1967m	@dig1967m	227.403	227.718	/
words@dig1967m	@dig1967m	343.661	343.841	госдумы
words@dig1967m	@dig1967m	343.841	344.021	России
words@dig1967m	@dig1967m	344.021	344.201	/
words@dig1967m	@dig1967m	344.201	344.384	/
words@dig1967m	@dig1967m	377.225	377.651	охладели
words@dig1967m	@dig1967m	377.651	378.077	и
words@dig1967m	@dig1967m	378.077	378.503	перегорели
words@dig1967m	@dig1967m	378.503	378.929	да
words@dig1967m	@dig1967m	396.864	397.066	гранит
words@dig1967m	@dig1967m	397.066	397.268	/
words@dig1967m	@dig1967m	397.268	397.47	/
words@dig1967m	@dig1967m	408.21	408.495	Сергей
words@dig1967m	@dig1967m	408.495	408.78	Пантелеевич
words@dig1967m	@dig1967m	408.78	409.065	/
words@dig1967m	@dig1967m	409.065	409.35	знаю
words@dig1967m	@dig1967m	409.35	409.635	в
words@dig1967m	@dig1967m	409.635	409.92	свое
words@dig1967m	@dig1967m	409.92	410.205	время
words@dig1967m	@dig1967m	410.205	410.49	в
words@dig1967m	@dig1967m	410.49	410.775	финале
words@dig1967m	@dig1967m	410.775	411.06	одной
words@dig1967m	@dig1967m	411.06	411.345	из
words@dig1967m	@dig1967m	411.345	411.63	физических
words@dig1967m	@dig1967m	411.63	411.915	олимпиад
words@dig1967m	@dig1967m	411.915	412.2	вы
words@dig1967m	@dig1967m	412.2	412.485	решали
words@dig1967m	@dig1967m	412.485	412.77	задачу
words@dig1967m	@dig1967m	412.77	413.055	/
words@dig1967m	@dig1967m	413.055	413.34	/
words@dig1967m	@dig1967m	413.34	413.625	почему
words@dig1967m	@dig1967m	413.625	413.91	человек
words@dig1967m	@dig1967m	413.91	414.195	тонет
words@dig1967m	@dig1967m	414.195	414.48	в
words@dig1967m	@dig1967m	414.48	414.765	болоте
words@dig1967m	@dig1967m	414.765	415.05	/
words@dig1967m	@dig1967m	415.05	415.337	/
words@dig1967m	@dig1967m	415.351	415.588	вы
words@dig1967m	@dig1967m	415.588	415.825	ее
words@dig1967m	@dig1967m	415.825	416.062	решили
words@dig1967m	@dig1967m	416.062	416.299	?
words@dig1967m	@dig1967m	416.299	416.536	/
words@dig1967m	@dig1967m	416.536	416.774	/
pos@spm1955m	@spm1955m	57.555	57.637	ADJ
pos@spm1955m	@spm1955m	57.637	57.719	PUNCT
pos@spm1955m	@spm1955m	57.719	57.802	PUNCT
pos@spm1955m	@spm1955m	73.788	73.992	AUX
pos@spm1955m	@spm1955m	73.992	74.196	VERB
pos@spm1955m	@spm1955m	74.196	74.4	PUNCT
pos@spm1955m	@spm1955m	74.4	74.605	PUNCT
pos@spm1955m	@spm1955m	85.977	86.311	PART
pos@spm1955m	@spm1955m	86.311	86.645	ADV
pos@spm1955m	@spm1955m	86.645	86.979	ADJ
pos@spm1955m	@spm1955m	86.979	87.313	PUNCT
pos@spm1955m	@spm1955m	87.313	87.647	PART
pos@spm1955m	@spm1955m	87.647	87.981	VERB
pos@spm1955m	@spm1955m	87.981	88.315	SCONJ
pos@spm1955m	@spm1955m	88.315	88.649	ADV
pos@spm1955m	@spm1955m	88.649	88.983	ADJ
pos@spm1955m	@spm1955m	88.983	89.317	NOUN
pos@spm1955m	@spm1955m	89.317	89.651	PART
pos@spm1955m	@spm1955m	89.651	89.985	DET
pos@spm1955m	@spm1955m	89.985	90.319	AUX
pos@spm1955m	@spm1955m	90.319	90.653	PART
pos@spm1955m	@spm1955m	90.653	90.987	SCONJ
pos@spm1955m	@spm1955m	90.987	91.321	PRON
pos@spm1955m	@spm1955m	91.321	91.655	ADV
pos@spm1955m	@spm1955m	91.655	91.989	ADJ
pos@spm1955m	@spm1955m	91.989	92.323	AUX
pos@spm1955m	@spm1955m	92.323	92.657	NOUN
pos@spm1955m	@spm1955m	92.657	92.991	X
pos@spm1955m	@spm1955m	92.991	93.325	ADP
pos@spm1955m	@spm1955m	93.325	93.659	ADJ
pos@spm1955m	@spm1955m	93.659	93.993	PUNCT
pos@spm1955m	@spm1955m	93.993	94.327	PUNCT
pos@spm1955m	@spm1955m	94.327	94.661	ADV
pos@spm1955m	@spm1955m	94.661	94.995	SCONJ
pos@spm1955m	@spm1955m	94.995	95.329	ADP
pos@spm1955m	@spm1955m	95.329	95.663	NUM
pos@spm1955m	@spm1955m	95.663	95.997	NOUN
pos@spm1955m	@spm1955m	95.997	96.331	PRON
pos@spm1955m	@spm1955m	96.331	96.665	PART
pos@spm1955m	@spm1955m	96.665	97.028	VERB
pos@spm1955m	@spm1955m	101.076	101.345	PART
pos@spm1955m	@spm1955m	101.345	101.614	PUNCT
pos@spm1955m	@spm1955m	101.614	101.883	PART
pos@spm1955m	@spm1955m	101.883	102.152	PUNCT
pos@spm1955m	@spm1955m	102.152	102.421	ADP
pos@spm1955m	@spm1955m	102.421	102.69	PRON
pos@spm1955m	@spm1955m	102.69	102.959	ADP
pos@spm1955m	@spm1955m	102.959	103.228	NUM
pos@spm1955m	@spm1955m	103.228	103.497	NOUN
pos@spm1955m	@spm1955m	103.497	103.766	SCONJ
pos@spm1955m	@spm1955m	103.766	104.035	NOUN
pos@spm1955m	@spm1955m	104.035	104.304	PRON
pos@spm1955m	@spm1955m	104.304	104.573	VERB
pos@spm1955m	@spm1955m	104.573	104.842	PUNCT
pos@spm1955m	@spm1955m	104.842	105.111	PART
pos@spm1955m	@spm1955m	105.111	105.38	SCONJ
pos@spm1955m	@spm1955m	105.38	105.649	PART
pos@spm1955m	@spm1955m	105.649	105.918	ADJ
pos@spm1955m	@spm1955m	105.918	106.187	PRON
pos@spm1955m	@spm1955m	106.187	106.456	VERB
pos@spm1955m	@spm1955m	106.456	106.725	ADP
pos@spm1955m	@spm1955m	106.725	106.994	PRON
pos@spm1955m	@spm1955m	106.994	107.263	PUNCT
pos@spm1955m	@spm1955m	107.263	107.532	PART
pos@spm1955m	@spm1955m	107.532	107.801	ADV
pos@spm1955m	@spm1955m	107.801	108.07	NOUN
pos@spm1955m	@spm1955m	108.07	108.339	PRON
pos@spm1955m	@spm1955m	108.339	108.608	CCONJ
pos@spm1955m	@spm1955m	108.608	108.877	VERB
pos@spm1955m	@spm1955m	108.877	109.146	SCONJ
pos@spm1955m	@spm1955m	109.146	109.415	CCONJ
pos@spm1955m	@spm1955m	109.415	109.684	ADP
pos@spm1955m	@spm1955m	109.684	109.953	PRON
pos@spm1955m	@spm1955m	109.953	110.222	ADP
pos@spm1955m	@spm1955m	110.222	110.491	NUM
pos@spm1955m	@spm1955m	110.491	110.76	NOUN
pos@spm1955m	@spm1955m	110.76	111.029	ADV
pos@spm1955m	@spm1955m	111.029	111.298	PART
pos@spm1955m	@spm1955m	111.298	111.567	PUNCT
pos@spm1955m	@spm1955m	111.567	111.836	PRON
pos@spm1955m	@spm1955m	111.836	112.105	VERB
pos@spm1955m	@spm1955m	112.105	112.374	CCONJ
pos@spm1955m	@spm1955m	112.374	112.643	CCONJ
pos@spm1955m	@spm1955m	112.643	112.912	PART
pos@spm1955m	@spm1955m	112.912	113.181	PRON
pos@spm1955m	@spm1955m	113.181	113.45	PUNCT
pos@spm1955m	@spm1955m	113.45	113.719	PART
pos@spm1955m	@spm1955m	113.719	113.988	ADV
pos@spm1955m	@spm1955m	113.988	114.257	PRON
pos@spm1955m	@spm1955m	114.257	114.526	ADV
pos@spm1955m	@spm1955m	114.526	114.795	PRON
pos@spm1955m	@spm1955m	114.795	115.064	PART
pos@spm1955m	@spm1955m	115.064	115.333	VERB
pos@spm1955m	@spm1955m	115.333	115.602	ADP
pos@spm1955m	@spm1955m	115.602	115.871	NUM
pos@spm1955m	@spm1955m	115.871	116.14	NOUN
pos@spm1955m	@spm1955m	116.14	116.409	PUNCT
pos@spm1955m	@spm1955m	116.409	116.678	PUNCT
pos@spm1955m	@spm1955m	116.678	116.947	PRON
pos@spm1955m	@spm1955m	116.947	117.216	VERB
pos@spm1955m	@spm1955m	117.216	117.485	PUNCT
pos@spm1955m	@spm1955m	117.485	117.754	CCONJ
pos@spm1955m	@spm1955m	117.754	118.07	PART
pos@spm1955m	@spm1955m	122.689	122.911	PRON
pos@spm1955m	@spm1955m	122.911	123.133	VERB
pos@spm1955m	@spm1955m	123.133	123.355	PRON
pos@spm1955m	@spm1955m	123.355	123.577	AUX
pos@spm1955m	@spm1955m	123.577	123.799	ADV
pos@spm1955m	@spm1955m	123.799	124.021	ADJ
pos@spm1955m	@spm1955m	124.021	124.243	NOUN
pos@spm1955m	@spm1955m	124.243	124.465	PRON
pos@spm1955m	@spm1955m	124.465	124.687	VERB
pos@spm1955m	@spm1955m	124.687	124.909	ADP
pos@spm1955m	@spm1955m	124.909	125.131	ADJ
pos@spm1955m	@spm1955m	125.131	125.353	PRON
pos@spm1955m	@spm1955m	125.353	125.575	ADJ
pos@spm1955m	@spm1955m	125.575	125.797	ADJ
pos@spm1955m	@spm1955m	125.797	126.019	ADV
pos@spm1955m	@spm1955m	126.019	126.241	PUNCT
pos@spm1955m	@spm1955m	126.241	126.463	PART
pos@spm1955m	@spm1955m	126.463	126.685	PART
pos@spm1955m	@spm1955m	126.685	126.907	ADV
pos@spm1955m	@spm1955m	126.907	127.129	DET
pos@spm1955m	@spm1955m	127.129	127.351	NOUN
pos@spm1955m	@spm1955m	127.351	127.573	PRON
pos@spm1955m	@spm1955m	127.573	127.795	PART
pos@spm1955m	@spm1955m	127.795	128.017	VERB
pos@spm1955m	@spm1955m	128.017	128.239	PUNCT
pos@spm1955m	@spm1955m	128.239	128.461	PART
pos@spm1955m	@spm1955m	128.461	128.683	CCONJ
pos@spm1955m	@spm1955m	128.683	128.905	VERB
pos@spm1955m	@spm1955m	128.905	129.127	PART
pos@spm1955m	@spm1955m	129.127	129.349	NOUN
pos@spm1955m	@spm1955m	129.349	129.571	PUNCT
pos@spm1955m	@spm1955m	129.571	129.793	CCONJ
pos@spm1955m	@spm1955m	129.793	130.015	PART
pos@spm1955m	@spm1955m	130.015	130.237	PART
pos@spm1955m	@spm1955m	130.237	130.459	PART
pos@spm1955m	@spm1955m	130.459	130.681	ADP
pos@spm1955m	@spm1955m	130.681	130.903	DET
pos@spm1955m	@spm1955m	130.903	131.125	PART
pos@spm1955m	@spm1955m	131.125	131.347	ADP
pos@spm1955m	@spm1955m	131.347	131.569	DET
pos@spm1955m	@spm1955m	131.569	131.791	ADJ
pos@spm1955m	@spm1955m	131.791	132.013	PART
pos@spm1955m	@spm1955m	132.013	132.235	ADP
pos@spm1955m	@spm1955m	132.235	132.457	NOUN
pos@spm1955m	@spm1955m	132.457	132.679	PART
pos@spm1955m	@spm1955m	132.679	132.901	ADP
pos@spm1955m	@spm1955m	132.901	133.123	DET
pos@spm1955m	@spm1955m	133.123	133.345	CCONJ
pos@spm1955m	@spm1955m	133.345	133.567	PART
pos@spm1955m	@spm1955m	133.567	133.789	PART
pos@spm1955m	@spm1955m	133.789	134.011	ADV
pos@spm1955m	@spm1955m	134.011	134.233	PART
pos@spm1955m	@spm1955m	134.233	134.455	ADP
